Id,SalePrice
1633,173303.1162884235
1634,195852.23600907467
1635,168914.62786469384
1636,174713.60703027225
1637,192881.2297195477
1638,190829.6580710211
1639,212266.06136373564
1640,243197.1541289554
1641,210922.81207356352
1642,215324.43539546023
1643,227016.80750813833
1644,220310.6349374636
1645,196754.29889926067
1646,175226.50833529615
1647,192123.5574088323
1648,167322.11160515115
1649,144526.97462319976
1650,132407.57048151136
1651,148889.17625856065
1652,107147.04554160278
1653,107915.13512165901
1654,171949.8603450746
1655,177519.94344655247
1656,168548.29389394814
1657,172914.00007246452
1658,172239.581733336
1659,140308.7961679592
1660,167062.58352171793
1661,337711.4945102654
1662,313345.67040629464
1663,302110.1325865848
1664,330068.01210512663
1665,272116.8490748893
1666,255305.09808949972
1667,292377.765138929
1668,273377.2942050309
1669,249303.69208805228
1670,279272.9662244923
1671,235220.08528316414
1672,331400.2240849846
1673,259965.56773001945
1674,236505.78278357972
1675,192275.3859882242
1676,186221.45981273302
1677,204140.6473208642
1678,338098.63985175727
1679,301220.1453390084
1680,290099.69703385496
1681,241049.15942290914
1682,248986.41788388602
1683,205852.29624938092
1684,178040.73200295557
1685,173949.079462956
1686,193741.93135581902
1687,166141.25495570764
1688,188904.30792691073
1689,186362.63078878052
1690,179969.1783558267
1691,171318.70379491453
1692,219789.01414514193
1693,165741.14597280853
1694,184949.9162198787
1695,175780.0662606878
1696,234479.93895082263
1697,176025.9805967442
1698,304591.73303950106
1699,280001.06064315425
1700,216733.62617304645
1701,238201.02230784413
1702,246494.51003242147
1703,243353.76749156602
1704,248177.0515625933
1705,220737.58758758064
1706,333531.0538562661
1707,224028.69473085398
1708,212876.89058733656
1709,248780.2584957628
1710,230306.9982837033
1711,229513.1119147105
1712,270071.1718368913
1713,229541.09647159703
1714,224632.534107886
1715,203302.60626826168
1716,196276.68969571503
1717,186805.83832860284
1718,148185.6009644539
1719,196908.61456963394
1720,227098.19030887113
1721,185951.6932912065
1722,142413.75265344113
1723,170444.3628144622
1724,212782.79242855302
1725,211335.34324817883
1726,182126.12169310375
1727,187012.1672799222
1728,179581.8457852166
1729,172759.88061591244
1730,171574.65898757626
1731,145493.4427507108
1732,145369.40667292906
1733,126814.25247760276
1734,138191.27981794428
1735,127994.77103531483
1736,129223.36553731436
1737,259345.3854062997
1738,201064.1098070173
1739,284375.76598171116
1740,229574.02589829272
1741,194074.2137765201
1742,180266.58152536422
1743,180579.53530572867
1744,255736.9624414061
1745,230571.65555556526
1746,237092.69011686233
1747,194857.57217064904
1748,220877.53495067064
1749,175734.7937932993
1750,157729.34644122145
1751,211249.92968282755
1752,125017.48565176871
1753,194212.40248349553
1754,214029.14463819857
1755,186582.14914970813
1756,130208.82251964675
1757,122552.54262924264
1758,156033.041581608
1759,171725.2450603784
1760,171084.3619468361
1761,164881.4004295775
1762,180417.18459182623
1763,177417.68360751722
1764,129208.67838469005
1765,218044.9202352033
1766,189464.75100113114
1767,207362.29056517512
1768,146952.587213103
1769,195639.7824153584
1770,143162.97757418553
1771,142649.78546861175
1772,155037.30581463475
1773,140681.83398513473
1774,201584.687932448
1775,148273.99504968812
1776,135601.4038091965
1777,107468.60909898483
1778,135643.9805628287
1779,122352.86800853095
1780,176916.12179926748
1781,147883.8615034992
1782,106865.79784122173
1783,149253.32301848603
1784,109237.74607296052
1785,124178.05974133452
1786,159409.06571942987
1787,168367.87533639887
1788,79430.62850109939
1789,115046.76505885876
1790,103917.84269015091
1791,233873.28908682588
1792,176413.9421377156
1793,164615.17037617642
1794,153698.2527983522
1795,148906.87702712172
1796,131266.05410137508
1797,160008.18189707145
1798,138716.08499020553
1799,111492.50820217926
1800,124106.18574433918
1801,138040.11877308355
1802,172067.12866455712
1803,176506.31094565633
1804,146941.90505102387
1805,148190.3583308175
1806,125915.54165975934
1807,160924.24919317767
1808,125544.52875042723
1809,113360.56073319251
1810,137403.21099998342
1811,99261.97990629658
1812,101520.5154746974
1813,118743.28614903818
1814,109820.36188402763
1815,84732.10209964015
1816,97811.1676421102
1817,123804.36012044938
1818,133946.00413653356
1819,116563.89653475772
1820,83270.15381870932
1821,126774.1813702049
1822,154690.090080401
1823,69777.59659445823
1824,144951.83289309492
1825,121795.12430618069
1826,101995.02430741763
1827,117096.37014680277
1828,127688.60671420812
1829,183155.0942743212
1830,157344.2178106237
1831,157736.17995258723
1832,144166.4148116617
1833,136190.61578173778
1834,126260.45306840884
1835,154778.49897540134
1836,154149.89435936435
1837,83227.5234182256
1838,131687.1447487323
1839,100826.3585785387
1840,177827.27008470905
1841,160257.03526729866
1842,112284.35201188675
1843,148074.1777854442
1844,153019.39148913627
1845,147513.61295208885
1846,169159.27680255845
1847,167277.2323984853
1848,78304.21368879754
1849,127032.88790106439
1850,138422.8664566112
1851,139722.49468438746
1852,140329.0741436812
1853,145097.92612854546
1854,175453.21952946341
1855,162860.04301599177
1856,202796.80944216688
1857,148751.80121979167
1858,166563.6721804392
1859,140542.32755055942
1860,167174.79472212418
1861,139628.67535074352
1862,246014.6022171746
1863,246014.6022171746
1864,246014.6022171746
1865,272789.1933700842
1866,271439.9740918208
1867,224263.42490663312
1868,262467.00906156795
1869,199545.54965091476
1870,211075.223965734
1871,225964.00244366121
1872,172809.12057345491
1873,211949.13362859335
1874,161645.6970754361
1875,229140.45251139556
1876,201830.06640421494
1877,208080.5635971962
1878,203991.0569255232
1879,134342.4582221494
1880,150324.17707324223
1881,212465.9081916466
1882,234197.51030716876
1883,195852.8646156452
1884,207158.39178138966
1885,230743.7035780459
1886,259149.1759116822
1887,202101.9813902247
1888,236627.12013782535
1889,170162.72685222785
1890,144951.2431342505
1891,165811.35116731504
1892,117157.5218477536
1893,147866.91939303873
1894,174901.74831228802
1895,162365.9469738729
1896,123289.04111867976
1897,124971.3732525251
1898,125489.35395659364
1899,150611.6186605835
1900,136715.5853692765
1901,155807.45190487872
1902,155666.971410446
1903,194122.45493013345
1904,138807.03683744482
1905,196574.37053012603
1906,152708.93495512783
1907,210728.4951511057
1908,134609.90549063182
1909,131178.43649214017
1910,142364.4353305772
1911,195375.8987450005
1912,275170.3225712805
1913,153869.8832249235
1914,85473.19811732322
1915,258489.28464576704
1916,91263.86043064242
1917,230022.91105904468
1918,142219.79575596948
1919,182656.77171028763
1920,201441.50712623552
1921,312649.616279411
1922,260195.03497303906
1923,202360.2239532059
1924,207109.96016622696
1925,208191.9355245547
1926,296932.87018876267
1927,133124.6754240596
1928,188233.4446030554
1929,122441.70130882903
1930,151283.34726020088
1931,162454.88748113537
1932,157081.11480237579
1933,181040.56118435742
1934,194245.782527097
1935,178686.81478495745
1936,194543.48970619915
1937,191504.1082585336
1938,180037.44687389585
1939,254678.48608852277
1940,204364.8384753549
1941,188050.49775823567
1942,177414.95885432683
1943,219536.83210896107
1944,264464.2988785999
1945,288735.1934197898
1946,192167.78860470813
1947,267363.8035253604
1948,172359.34020876873
1949,223237.23182304073
1950,200630.10131144416
1951,240804.92886034475
1952,224165.15708567953
1953,169045.5844268801
1954,212237.89462455316
1955,150845.86797594605
1956,249188.81177154326
1957,201423.353882853
1958,258298.43949515882
1959,180234.1359647423
1960,124193.55411774895
1961,145146.61751801934
1962,107147.04554160278
1963,111308.37923615932
1964,119706.03676384466
1965,170891.51989979795
1966,178534.47142687187
1967,241445.547622648
1968,314478.99197600625
1969,297130.75246415555
1970,344764.3565266554
1971,327892.20762071805
1972,296337.8437475655
1973,233371.92115512796
1974,259522.69657394703
1975,329899.19621264015
1976,234414.3749278545
1977,303821.95457948674
1978,321508.73440556007
1979,291825.0375426693
1980,203633.64357253825
1981,280239.2982014557
1982,215952.3488678133
1983,215952.3488678133
1984,182098.86160474888
1985,205290.5838945718
1986,207509.51789499808
1987,200000.1132689024
1988,176477.57578780252
1989,188839.1690248621
1990,202711.34873744493
1991,210581.81447388898
1992,216459.5675613818
1993,173128.13481247527
1994,234490.02959721367
1995,200490.41230457526
1996,234754.7657694461
1997,280170.1982042906
1998,268501.6934317363
1999,220115.1470892971
2000,265781.0275460544
2001,226159.8437352524
2002,215439.36782031276
2003,233099.08166643194
2004,238321.46618063626
2005,226881.86157314305
2006,231657.57754425704
2007,250603.65206301818
2008,205183.14338386804
2009,187518.31484014215
2010,191010.04059565533
2011,150358.02238385176
2012,188376.69135213035
2013,177700.4724958762
2014,180474.06977506547
2015,186290.7983311268
2016,188732.7097846589
2017,188530.00687982462
2018,134901.44636954987
2019,131827.99614590823
2020,131603.42526526324
2021,117596.48276505437
2022,196766.5199047979
2023,176636.4463365761
2024,223949.8911743872
2025,310079.3024491983
2026,202358.90100638452
2027,168946.35054942858
2028,184523.85561319106
2029,188557.23181276582
2030,261565.6054731628
2031,229667.40538183317
2032,243837.24189660873
2033,254126.4232408391
2034,176051.81225130247
2035,220147.09177770404
2036,201579.617280288
2037,202943.50682705242
2038,269684.83679031103
2039,205671.37716680416
2040,276210.73894051067
2041,229791.7178369495
2042,221658.0302992779
2043,191568.32300160063
2044,209940.11135625993
2045,198873.351716464
2046,194197.18150371697
2047,155372.90457959106
2048,156463.29161179464
2049,198191.86982912206
2050,187652.7355603416
2051,106235.87226037729
2052,149288.5000810336
2053,144681.8186184896
2054,85899.7898029349
2055,165264.53445506285
2056,134447.84340612008
2057,134161.5599790859
2058,199454.22565984598
2059,148718.39930183758
2060,163832.64489886913
2061,195326.82236152404
2062,141902.75599916166
2063,110734.20811900949
2064,157222.48583357164
2065,146339.7470549348
2066,188775.77482817357
2067,138892.71443552
2068,199189.89326716895
2069,103643.23086033599
2070,113491.04643054875
2071,109302.32023079309
2072,182771.3756393984
2073,148970.82963236162
2074,215119.22600293538
2075,158388.70904071946
2076,131243.43189426593
2077,147386.83834580876
2078,138842.22111469333
2079,157726.63931694484
2080,135792.73231896036
2081,141549.30241460013
2082,176474.6161834451
2083,156431.00459416545
2084,119143.66580548152
2085,145645.80807886855
2086,141996.47589406866
2087,148411.98259202304
2088,122128.29213589765
2089,97521.8242364332
2090,129699.63954415338
2091,127980.3414567901
2092,145000.46133327758
2093,120989.37247841399
2094,127238.20724326622
2095,169400.91883928832
2096,96232.87304726815
2097,97571.70556955987
2098,165401.92231672246
2099,82174.99820363993
2100,120824.99518293435
2101,170384.1750778909
2102,134091.53123131752
2103,110320.85087591663
2104,167777.75322409914
2105,108763.96066580294
2106,108996.37707236529
2107,216105.53390679782
2108,114027.63737730592
2109,130057.17800955141
2110,133368.39261685827
2111,138601.0845351253
2112,142062.78848550047
2113,115839.41061221663
2114,118657.95493149052
2115,139786.56199924517
2116,134288.6652351979
2117,159042.93100397813
2118,125226.08609358595
2119,130264.72100208179
2120,114310.89308194343
2121,106276.88276374963
2122,102905.23659962193
2123,101491.43682702702
2124,179583.1467563478
2125,151883.0250127076
2126,164784.97587939922
2127,171850.47295683646
2128,132487.25305928354
2129,123867.7652910861
2130,131981.82839246656
2131,175968.7275764625
2132,132916.66704342366
2133,144990.62050263956
2134,115526.90162352806
2135,112432.8567892532
2136,98461.69624403768
2137,135996.22667101072
2138,133948.29424851155
2139,171335.60175544696
2140,139051.5285523803
2141,150742.3469889629
2142,143564.72224101028
2143,170296.93763607994
2144,147389.62763449203
2145,134865.08296901433
2146,167665.41838725551
2147,166588.7236386808
2148,135958.12067871966
2149,155767.00366444798
2150,217227.38867173815
2151,133483.4052961154
2152,161894.55572840053
2153,164177.5310533293
2154,114940.98982938331
2155,143596.7086492199
2156,242408.0562584455
2157,217545.93982609143
2158,206752.59008512666
2159,197748.26446667226
2160,179595.86380935414
2161,238298.20548808447
2162,289578.1988734383
2163,282793.78517466673
2164,220043.5548437601
2165,194611.3010934548
2166,175424.54600723923
2167,208222.91596837228
2168,190173.39723268527
2169,189283.3188126943
2170,205222.81693512257
2171,163297.0454706204
2172,158355.43983952442
2173,187496.81723339538
2174,230960.11743064626
2175,257415.12784726694
2176,257199.21402855837
2177,236341.61916015248
2178,204641.77162802714
2179,151274.795685131
2180,228971.92710168252
2181,209881.72008174245
2182,213699.4689054654
2183,204498.26607745176
2184,137987.68392040516
2185,135590.007628087
2186,176063.70932265383
2187,173569.94359813433
2188,167566.03589372992
2189,205461.39464486434
2190,99059.99082974001
2191,100114.65206693887
2192,101470.6751617484
2193,96099.04411018857
2194,107618.91967773471
2195,117336.15155699328
2196,100388.11091966368
2197,126917.1854767327
2198,168845.22733818626
2199,177952.2303114483
2200,131446.49016745941
2201,144802.22691712325
2202,166271.5860690933
2203,159737.50473508812
2204,156207.80636684567
2205,131206.46686894138
2206,146931.7197730809
2207,187216.31877524123
2208,206972.1038886456
2209,198341.62766792643
2210,135183.28115065588
2211,121170.90730196728
2212,121894.55080535228
2213,103244.93946119412
2214,134858.82471069507
2215,108725.67881600794
2216,156249.70035877934
2217,92100.76055545865
2218,95289.4757021475
2219,101179.04817260742
2220,82773.9858205446
2221,259548.6493805793
2222,236027.64287032158
2223,232452.54272550307
2224,205650.00209109174
2225,153218.42308061832
2226,200077.80248092595
2227,197768.59543606
2228,230845.17486998742
2229,220631.054973896
2230,170170.87511585176
2231,203352.79969751966
2232,206538.28703124064
2233,175681.9865719671
2234,219805.70294660356
2235,213306.57223887809
2236,255353.29237108058
2237,277033.9176712674
2238,201466.37553075346
2239,143648.37948603352
2240,187971.80607924823
2241,160735.55141189968
2242,150191.61511307437
2243,129375.21776336241
2244,113520.2975618967
2245,97839.46925596002
2246,140708.30219472427
2247,121223.7193229302
2248,127764.6258194827
2249,132896.6825616528
2250,152069.25221008772
2251,122194.73690669259
2252,202913.2293841526
2253,166948.70436523075
2254,175974.6734124953
2255,196771.4125552082
2256,175570.13553458135
2257,219171.99818882789
2258,182281.36756595128
2259,190353.93276060704
2260,164009.62165412973
2261,207262.36994439515
2262,212152.56523732236
2263,272880.3603704476
2264,317038.94892681076
2265,189180.84044233628
2266,257021.09037030814
2267,300050.1291834802
2268,315492.2452339445
2269,190900.67535883412
2270,175110.7704871298
2271,210625.60008040184
2272,185809.2724914201
2273,169374.8260418325
2274,200379.4496963189
2275,190259.3853453221
2276,186289.3565006245
2277,196372.08242845393
2278,174572.53014093929
2279,132257.12741316302
2280,118721.76144366503
2281,200032.78963048477
2282,199663.7567392535
2283,113242.65394229535
2284,116496.9993469039
2285,161312.39283056496
2286,135751.29349250483
2287,288237.40033100755
2288,254304.82114398773
2289,296235.66527500295
2290,339424.48086512956
2291,277405.4729961265
2292,313351.12231988343
2293,330771.5408103125
2294,338475.75476294296
2295,311927.79855122033
2296,275219.5146197793
2297,244333.7886298497
2298,282946.6354541852
2299,344130.3506031224
2300,262448.50230046007
2301,229254.4065500595
2302,216814.93019103527
2303,250156.9676023921
2304,244314.50910503007
2305,195367.60943070723
2306,192407.83671266044
2307,192848.70092037914
2308,230924.59646952085
2309,252985.43271736047
2310,219895.33611503808
2311,205852.29624938092
2312,193389.20569578317
2313,175975.31648537627
2314,180556.42860613108
2315,181160.75523264796
2316,186368.32519866852
2317,189680.4115129043
2318,181658.73740125686
2319,182963.83286007337
2320,201291.12688756938
2321,228454.73224980498
2322,201433.41604469292
2323,178294.1067943567
2324,161564.6962164539
2325,224244.9958182954
2326,165748.51148813977
2327,200149.1591874483
2328,201887.44160312365
2329,197473.89955314185
2330,197036.5878629201
2331,303909.66047072795
2332,333608.80948307837
2333,286066.5024974789
2334,230284.52498457086
2335,227988.82226100622
2336,276532.04508493486
2337,214270.96042779193
2338,237802.89333741693
2339,224320.89873820505
2340,295544.0353178886
2341,217550.67057784018
2342,231057.58085344633
2343,213608.01995983406
2344,203044.31183113594
2345,236246.48066191972
2346,228245.69661307812
2347,214914.44847531797
2348,227053.35288511557
2349,199632.2499234533
2350,245019.53520426629
2351,251334.34667571465
2352,254407.1132121679
2353,239189.54697691728
2354,152574.36917687132
2355,153686.0574522453
2356,167911.8463262789
2357,211412.5185913425
2358,186589.42053051203
2359,130773.4200936747
2360,131622.25226427254
2361,159257.55289716602
2362,236538.92477611444
2363,157196.94243173584
2364,163746.05010510894
2365,223516.9423535062
2366,208888.38347676673
2367,249190.94317386707
2368,217937.37751430977
2369,249641.76488304336
2370,186817.73882844092
2371,181037.48358352896
2372,208675.13858097233
2373,235013.80761763593
2374,258766.36865864624
2375,233445.84147087566
2376,253550.56288146536
2377,275845.8804619081
2378,165305.2726359442
2379,211409.0073395092
2380,165000.22171673845
2381,186409.8941355619
2382,194446.6436691804
2383,217937.16373093028
2384,213149.0202046995
2385,169879.38902808537
2386,149661.9478208996
2387,136882.77050793148
2388,140026.56965856208
2389,135222.84181033145
2390,150883.14859550734
2391,153494.63690617649
2392,125076.19905107142
2393,186263.41867398325
2394,165507.31092007243
2395,206073.57898050637
2396,167712.0516047405
2397,212612.74397830578
2398,139326.51575982763
2399,89517.70158454712
2400,81154.94615297213
2401,125361.63721628825
2402,142966.56098542846
2403,178718.43162124875
2404,156569.2896963391
2405,177609.62781381246
2406,136714.61285640785
2407,126194.87530752963
2408,145420.59287445675
2409,148040.83741049282
2410,203403.15831749697
2411,126353.79155345418
2412,164477.11477356244
2413,149288.107741615
2414,138212.50258359784
2415,186531.2650936365
2416,149457.62259067217
2417,146546.15965282457
2418,127776.55010000156
2419,143125.50106884152
2420,127943.03950037551
2421,154708.61925335857
2422,131518.63227413374
2423,125338.84561585581
2424,182281.4865728467
2425,222007.42822878325
2426,142418.2097655967
2427,111096.59860556335
2428,171706.81707081437
2429,119180.21979465036
2430,139671.62269163263
2431,136537.14014567662
2432,139680.62034068222
2433,149334.11936988888
2434,149802.03009202922
2435,166252.18825682712
2436,108651.89894118313
2437,122983.32127804306
2438,129985.92329514476
2439,128179.28007899693
2440,143830.97565896407
2441,109958.07666618182
2442,113249.80612427049
2443,128217.3442159925
2444,130662.2807745276
2445,95756.2722874591
2446,136061.71561583248
2447,185133.35296962605
2448,138214.16881671682
2449,120539.12514897993
2450,159389.73678590343
2451,123474.0735410955
2452,188553.7591173313
2453,96272.83573978143
2454,129315.55645951867
2455,124872.17751663561
2456,130548.6137275931
2457,122238.5388454334
2458,114698.54623242834
2459,110130.08851499174
2460,149206.6984621035
2461,118070.43667681087
2462,129753.67102995595
2463,118622.66646703094
2464,172870.69168476766
2465,143789.5283757212
2466,127452.32747989852
2467,139517.41864454697
2468,104108.92617933283
2469,118280.12406085769
2470,180491.09679289354
2471,168648.48499999175
2472,173452.62731048052
2473,135823.16355765326
2474,101726.55729531278
2475,217671.56178725563
2476,121900.00937338325
2477,139607.96454980172
2478,191252.25766210374
2479,141259.62714792558
2480,158979.03984512173
2481,140417.20222200057
2482,150662.46491130808
2483,125878.34053236955
2484,147455.02237313899
2485,124556.05512170956
2486,176763.39556091273
2487,200257.8686914047
2488,141827.33286474823
2489,166171.1053021107
2490,156999.66595656902
2491,108304.83035529009
2492,196012.69649348303
2493,139280.45394851593
2494,168056.76293615767
2495,116824.67703099479
2496,227386.7054315479
2497,150822.0170677682
2498,128177.7165291672
2499,104021.53849911317
2500,155732.46006806917
2501,161709.96625635927
2502,158201.01952633468
2503,124411.75786088462
2504,187382.90980108152
2505,200510.25150760554
2506,248973.1664005391
2507,304347.6319383412
2508,248973.1664005391
2509,211018.227324937
2510,228813.76367650297
2511,196443.41384194762
2512,202721.71616616927
2513,198153.11604851505
2514,229867.6103047034
2515,173570.27328170717
2516,166738.6919505518
2517,152706.28564211505
2518,161871.92483795818
2519,206052.91388409695
2520,209092.1083606274
2521,192009.3468612727
2522,201271.34873620298
2523,139326.99505443938
2524,161404.48558013042
2525,162288.8390068779
2526,166393.0302223689
2527,131541.39686002463
2528,144638.87102375133
2529,143141.2382003329
2530,137676.69564995012
2531,225674.7614336377
2532,211444.22288506472
2533,195662.13225689495
2534,230066.21036244516
2535,270299.32785662124
2536,210596.8957724127
2537,230585.11021968117
2538,191394.53301705667
2539,193081.34465048966
2540,196881.84024938566
2541,182756.0501358144
2542,172359.42479853306
2543,127285.17386157626
2544,148958.58622782753
2545,144127.06935073622
2546,174012.07642728818
2547,166972.3175068836
2548,167464.4999628617
2549,180634.1857205621
2550,188357.77289343136
2551,154494.5189300656
2552,132379.79003658393
2553,97335.36181595956
2554,136830.8426255801
2555,119579.24877720323
2556,108767.54210594806
2557,124468.3604034694
2558,180310.1941692268
2559,152424.37537938295
2560,146573.50589240895
2561,131040.82898007552
2562,135066.97672014593
2563,135378.82572198648
2564,181262.5482329377
2565,124702.6385136481
2566,140150.53791752906
2567,149839.73759266947
2568,200835.75313282467
2569,194119.50247066445
2570,135646.77046325672
2571,184776.34054506413
2572,197728.1237302445
2573,222477.6780983683
2574,229910.07146281126
2575,139065.10349832938
2576,124869.66892796569
2577,137718.59841115348
2578,102230.60044409591
2579,84236.2078161858
2580,149614.73673998544
2581,146346.23934367695
2582,120864.78936623679
2583,256169.12249381718
2584,170213.41142717624
2585,174951.97875949592
2586,218436.04099224997
2587,223316.2332366763
2588,148903.6613310028
2589,165820.95983130205
2590,209662.89764331048
2591,207869.79616681638
2592,237556.78262527566
2593,243998.6164413319
2594,184697.6268904665
2595,210822.5497094955
2596,271145.51532543777
2597,209888.62422328012
2598,233601.8771918831
2599,298580.7855189212
2600,175529.96865883633
2601,172790.9635877696
2602,99445.5125643798
2603,97613.92590773826
2604,79557.05947747466
2605,106996.72003098906
2606,150944.16293136677
2607,200478.1768550587
2608,189420.7916849087
2609,159039.8556993428
2610,108404.87399150814
2611,162008.52162930914
2612,176440.54166609852
2613,127764.6258194827
2614,133557.895657352
2615,173155.27530517528
2616,134315.8843490581
2617,192165.563513693
2618,183044.9856028677
2619,230798.0987001843
2620,184880.41746349644
2621,188878.697798534
2622,195487.71798202084
2623,228630.20577319406
2624,274608.3735648147
2625,299671.0717605639
2626,186892.5441505171
2627,208683.19046646863
2628,316487.0400346216
2629,352053.6727698592
2630,276555.86985779135
2631,347093.8278267461
2632,313568.0618881259
2633,262853.9250536743
2634,300478.10416469857
2635,175435.5559422707
2636,202805.64813047415
2637,185687.6336734052
2638,240406.76407320634
2639,182842.6431972879
2640,174030.14290921495
2641,138465.67424069063
2642,211646.67861327424
2643,129593.61057410085
2644,132949.2615120117
2645,110842.12094874511
2646,106100.21765747166
2647,112940.01048002606
2648,172997.9116171205
2649,154152.70788085286
2650,159916.24337015342
2651,168545.85116617725
2652,341180.66367827123
2653,236872.7327942617
2654,239171.15058086847
2655,282581.84622245654
2656,264599.1122695609
2657,281975.65665051225
2658,256165.37339349603
2659,262270.3550291163
2660,301044.9777203144
2661,279159.71704861283
2662,276392.47263209336
2663,248431.62129529554
2664,251444.55433278854
2665,269206.852633315
2666,268309.9962139846
2667,179393.74422391652
2668,187470.58366560948
2669,196303.31046008744
2670,256717.32936601018
2671,187470.58366560948
2672,205490.74079923745
2673,214150.46937528445
2674,200995.64011705917
2675,190571.1498650747
2676,186885.32239251016
2677,207771.36155674563
2678,239033.80629745682
2679,230863.25636389383
2680,247013.3097591258
2681,324686.0173949634
2682,284518.96335605596
2683,366616.3680924637
2684,271128.5286166196
2685,286680.0287253966
2686,242762.5708826678
2687,248306.73326026677
2688,235516.61261474143
2689,223050.82236164744
2690,330381.11997510085
2691,201257.66866976352
2692,147807.77193620848
2693,213855.4817922747
2694,151026.55783080606
2695,193632.9149816488
2696,185370.53678308238
2697,211383.85364816478
2698,171417.54413034228
2699,191871.47219913287
2700,178599.08384788828
2701,162583.3048064515
2702,150793.26664794591
2703,146625.9392782153
2704,166411.4931729949
2705,133667.3086925176
2706,127328.96750531535
2707,143036.38616754295
2708,136927.4513525599
2709,115834.78123151977
2710,132263.97588359183
2711,254859.7983855366
2712,302841.19943918113
2713,192705.96065371323
2714,171186.51283434965
2715,180925.5165038067
2716,165285.81723256983
2717,178775.7589273725
2718,241221.8136096732
2719,177330.75729735958
2720,196176.30447898657
2721,156462.30427197495
2722,172298.26743266286
2723,156756.9992461591
2724,128901.50965503854
2725,141304.96890710085
2726,156467.37935825164
2727,180327.87428261995
2728,181018.95290231486
2729,152598.88653340982
2730,155345.81248747458
2731,122569.22922846305
2732,128307.41921658626
2733,186573.05446684535
